device_name,datetime,pos_uncertainty,distance,location,neighborhood
ECSFFIUV,2/2/2023 13:58,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,10,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,10,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,10,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:58,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 13:59,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,8,5.745967176,2i,Jericho
ECSFFIUV,2/2/2023 14:00,9,5.745967176,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:56,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,10,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,10,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,10,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,11,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,11,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,11,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,11,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:57,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,14,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,14,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,10,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,14,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,14,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,9,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:58,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,11,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
SGMUJTSX,2/2/2023 13:59,8,12.96277949,2i,Jericho
XUKLXPXF,2/2/2023 13:56,15,10.20664778,2i,Jericho
XUKLXPXF,2/2/2023 13:56,14,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,14,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:56,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,10,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:57,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:58,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 13:59,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,14,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,14,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,11,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,9,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,8,12.19881116,2i,Jericho
XUKLXPXF,2/2/2023 14:00,8,12.19881116,2i,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,9,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:39,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,9,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:40,9,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,9,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,7,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.10108735,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:41,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:42,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,7,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,7,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,10,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,10,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,7,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,7,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,9,11.00308372,2ii,Jericho
ARTYIPAL,2/2/2023 12:43,8,11.00308372,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,7,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,9,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,9,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,9,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,9,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:39,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:40,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:41,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:42,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,8,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,7,4.569161757,2ii,Jericho
ECSFFIUV,2/2/2023 12:43,7,4.569161757,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,12,1.203892661,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,12,7.518453494,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,10,11.37463843,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,14.00006955,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,15.83113557,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,7,18.13711303,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,7,20.40567731,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,9,23.4936287,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,7,23.78641298,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,24.00835312,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,13,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,8,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:39,11,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,20,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,11,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,10,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,10,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,17,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,14,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,17,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,14,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,36,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,17,23.37735798,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,33,17.63401146,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,16,21.27155671,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,16,19.94447446,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,16,19.94447446,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,10,19.82575846,2ii,Jericho
SGMUJTSX,2/2/2023 12:40,9,19.82575846,2ii,Jericho
SGMUJTSX,2/2/2023 12:41,9,19.82575846,2ii,Jericho
SGMUJTSX,2/2/2023 12:41,9,19.82575846,2ii,Jericho
SGMUJTSX,2/2/2023 12:41,9,19.82575846,2ii,Jericho
